ubigeo,departamento,dom_Geo,provincia,distrito,total_electoral,total_ausentismo,porc_Ausentismo,ord_Ausentismo,dic_Ausentismo,porc_hogares_sin_medios,IDH,alfabetismo,partidoGanador,porc_2_NBI,GINI
120419,Junín,Centro,Jauja,Monobamba,1020.0,223.0,21.862745,2.0,1.0,95.73,0.5780815,90.9396,FUERZA 2011,20.8,0.31
120420,Junín,Centro,Jauja,Muqui,760.0,167.0,21.973684,2.0,1.0,65.22,0.59319884,94.078064,GANA PERU,6.52,0.28
120421,Junín,Centro,Jauja,Muquiyauyo,1813.0,382.0,21.07005,2.0,1.0,58.65,0.6027967,93.130226,GANA PERU,3.67,0.3
120422,Junín,Centro,Jauja,Paca,926.0,267.0,28.833693,3.0,1.0,74.18,0.5754493,87.687,GANA PERU,6.58,0.31
120423,Junín,Centro,Jauja,Paccha,1501.0,243.0,16.189207,1.0,0.0,89.14,0.57602245,91.67894,GANA PERU,8.8,0.28
120424,Junín,Centro,Jauja,Pancán,959.0,185.0,19.290928,2.0,0.0,73.73,0.5880901,91.59836,GANA PERU,10.19,0.28
120425,Junín,Centro,Jauja,Parco,1327.0,333.0,25.094198,3.0,1.0,75.51,0.5807084,90.34826,GANA PERU,9.85,0.3
120426,Junín,Centro,Jauja,Pomacancha,1014.0,194.0,19.13215,2.0,0.0,86.0,0.56292284,86.960205,FUERZA 2011,14.79,0.23
120427,Junín,Centro,Jauja,Ricrán,1067.0,277.0,25.960638,3.0,1.0,98.94,0.5590262,86.201164,FUERZA 2011,14.26,0.29
120428,Junín,Centro,Jauja,San Lorenzo,1290.0,210.0,16.27907,1.0,0.0,62.54,0.58926487,91.41717,GANA PERU,4.95,0.28
120429,Junín,Centro,Jauja,San Pedro de Chunán,631.0,143.0,22.662441,2.0,1.0,84.39,0.58323246,90.9465,GANA PERU,2.6,0.3
120430,Junín,Centro,Jauja,Sausa,1688.0,299.0,17.71327,1.0,0.0,55.2,0.6030424,92.28296,GANA PERU,6.27,0.32
120431,Junín,Centro,Jauja,Sincos,2465.0,374.0,15.172414,1.0,0.0,81.0,0.5793965,93.44433,GANA PERU,9.28,0.28
120432,Junín,Centro,Jauja,Tunan Marca,1042.0,267.0,25.6238,3.0,1.0,87.07,0.57720375,89.93576,GANA PERU,15.3,0.28
120433,Junín,Centro,Jauja,Yauli,1119.0,249.0,22.25201,2.0,1.0,76.59,0.58497417,90.49815,GANA PERU,5.91,0.23
120434,Junín,Centro,Jauja,Yauyos,5894.0,1014.0,17.203936,1.0,0.0,48.44,0.6126163,94.52854,GANA PERU,5.1,0.29
120501,Junín,Centro,Junín,Junín,9565.0,1851.0,19.351803,2.0,0.0,52.28,0.58417636,89.836876,GANA PERU,8.24,0.33
120502,Junín,Centro,Junín,Carhuamayo,4137.0,1093.0,26.42011,3.0,1.0,75.93,0.57420444,86.945854,FUERZA 2011,12.4,0.33
120503,Junín,Centro,Junín,Ondores,1613.0,370.0,22.938623,2.0,1.0,82.81,0.58382183,94.15863,GANA PERU,12.82,0.31
120504,Junín,Centro,Junín,Ulcumayo,4271.0,1142.0,26.738468,3.0,1.0,99.74,0.5340702,78.391304,GANA PERU,32.57,0.28
120601,Junín,Centro,Satipo,Satipo,23716.0,4273.0,18.017372,2.0,0.0,60.42,0.5946122,93.515884,GANA PERU,22.77,0.33
120602,Junín,Centro,Satipo,Coviriali,2205.0,367.0,16.643991,1.0,0.0,90.64,0.5618733,87.99647,GANA PERU,36.29,0.27
120603,Junín,Centro,Satipo,Llaylla,2041.0,281.0,13.767761,1.0,0.0,98.68,0.5568348,86.98764,GANA PERU,45.38,0.3
120604,Junín,Centro,Satipo,Mazamari,11009.0,2129.0,19.338722,2.0,0.0,85.87,0.5779441,91.912155,FUERZA 2011,44.75,0.27
120605,Junín,Centro,Satipo,Pampa Hermosa,2257.0,392.0,17.368187,1.0,0.0,99.26,0.5577481,88.38639,GANA PERU,49.41,0.24
120606,Junín,Centro,Satipo,Pangoa,21997.0,3987.0,18.125198,2.0,0.0,85.87,0.5603441,88.22283,GANA PERU,44.75,0.3
120607,Junín,Centro,Satipo,Río Negro,10386.0,1731.0,16.666666,1.0,0.0,89.79,0.5649742,90.247086,GANA PERU,42.46,0.26
120608,Junín,Centro,Satipo,Río Tambo,9397.0,2390.0,25.43365,3.0,1.0,99.38,0.53785396,82.88734,FUERZA 2011,53.75,0.25
120701,Junín,Centro,Tarma,Tarma,39415.0,7667.0,19.451984,2.0,0.0,45.77,0.6211781,94.47133,GANA PERU,4.24,0.31
120702,Junín,Centro,Tarma,Acobamba,7515.0,1463.0,19.467731,2.0,0.0,75.8,0.60241085,93.6395,FUERZA 2011,6.47,0.27
120703,Junín,Centro,Tarma,Huaricolca,1550.0,320.0,20.64516,2.0,1.0,95.23,0.56487525,89.4136,GANA PERU,15.28,0.27
120704,Junín,Centro,Tarma,Huasahuasi,6902.0,1144.0,16.574905,1.0,0.0,96.38,0.5681693,88.01175,FUERZA 2011,21.39,0.26
120705,Junín,Centro,Tarma,La Unión,2122.0,316.0,14.891612,1.0,0.0,95.25,0.59766835,91.6258,FUERZA 2011,2.71,0.28
120706,Junín,Centro,Tarma,Palca,4460.0,843.0,18.901346,2.0,0.0,86.15,0.5764677,90.22022,FUERZA 2011,12.22,0.26
120707,Junín,Centro,Tarma,Palcamayo,3550.0,755.0,21.267605,2.0,1.0,94.22,0.5881769,89.87148,FUERZA 2011,7.89,0.28
120708,Junín,Centro,Tarma,San Pedro de Cajas,3257.0,705.0,21.645687,2.0,1.0,83.76,0.5756571,85.04014,FUERZA 2011,14.08,0.31
120709,Junín,Centro,Tarma,Tapo,2756.0,622.0,22.568941,2.0,1.0,97.22,0.55701256,83.77316,GANA PERU,17.6,0.25
120801,Junín,Centro,Yauli,La Oroya,15010.0,2524.0,16.815456,1.0,0.0,25.61,0.6559053,97.22003,ALIANZA POR EL GRAN CAMBIO,4.26,0.3
120802,Junín,Centro,Yauli,Chacapalpa,790.0,193.0,24.43038,3.0,1.0,94.67,0.59000427,92.24683,GANA PERU,14.34,0.28
120803,Junín,Centro,Yauli,Huay-Huay,643.0,57.0,8.8646965,0.0,0.0,80.0,0.6137786,96.8829,GANA PERU,18.75,0.32
120804,Junín,Centro,Yauli,Marcapomacocha,891.0,300.0,33.670033,3.0,1.0,98.22,0.5898919,95.72553,GANA PERU,45.43,0.33
120805,Junín,Centro,Yauli,Morococha,2624.0,409.0,15.58689,1.0,0.0,55.98,0.6454577,97.98545,GANA PERU,13.93,0.29
120806,Junín,Centro,Yauli,Paccha,1323.0,179.0,13.529857,1.0,0.0,64.46,0.62287945,95.320755,ALIANZA POR EL GRAN CAMBIO,9.24,0.26
120807,Junín,Centro,Yauli,Santa Bárbara de Carhuacayán,576.0,117.0,20.3125,2.0,1.0,99.38,0.57407355,88.78571,FUERZA 2011,40.06,0.3
120808,Junín,Centro,Yauli,Santa Rosa de Sacco,6697.0,1047.0,15.633866,1.0,0.0,26.33,0.6554319,97.2875,ALIANZA POR EL GRAN CAMBIO,3.55,0.32
120809,Junín,Centro,Yauli,Suitucancha,568.0,74.0,13.028169,1.0,0.0,100.0,0.59389323,96.858635,GANA PERU,40.71,0.27
120810,Junín,Centro,Yauli,Yauli,2056.0,300.0,14.591439,1.0,0.0,52.67,0.6426406,98.247665,GANA PERU,6.96,0.3
120901,Junín,Centro,Chupaca,Chupaca,16440.0,2634.0,16.021898,1.0,0.0,54.49,0.6039977,94.33212,GANA PERU,3.96,0.3
120902,Junín,Centro,Chupaca,Ahuac,4992.0,913.0,18.289263,2.0,0.0,76.59,0.58686805,90.88507,GANA PERU,5.05,0.29
120903,Junín,Centro,Chupaca,Chongos Bajo,3077.0,565.0,18.362041,2.0,0.0,71.0,0.595784,91.42484,GANA PERU,6.7,0.24
120904,Junín,Centro,Chupaca,Huachac,2135.0,409.0,19.156908,2.0,0.0,68.57,0.5931403,92.46398,GANA PERU,3.29,0.3
120905,Junín,Centro,Chupaca,Huamancaca Chico,2881.0,385.0,13.363416,1.0,0.0,65.11,0.5954811,92.973114,GANA PERU,9.69,0.29
120906,Junín,Centro,Chupaca,San Juan de Yscos,1793.0,333.0,18.572226,2.0,0.0,98.88,0.5780264,89.41832,GANA PERU,7.19,0.27
120907,Junín,Centro,Chupaca,San Juan de Jarpa,2368.0,429.0,18.116554,2.0,0.0,99.89,0.5524028,85.42649,GANA PERU,9.48,0.26
120908,Junín,Centro,Chupaca,Tres de Diciembre,1513.0,216.0,14.276273,1.0,0.0,66.8,0.5931203,90.948586,GANA PERU,4.71,0.27
120909,Junín,Centro,Chupaca,Yanacancha,1851.0,328.0,17.720152,1.0,0.0,99.13,0.55950403,88.38046,GANA PERU,9.35,0.26
130101,La Libertad,Norte,Trujillo,Trujillo,258531.0,37068.0,14.337933,1.0,0.0,12.65,0.7013266,98.32943,ALIANZA POR EL GRAN CAMBIO,0.95,0.33
130102,La Libertad,Norte,Trujillo,El Porvenir,77427.0,9678.0,12.499516,1.0,0.0,41.05,0.62993515,94.36636,FUERZA 2011,5.25,0.32
130103,La Libertad,Norte,Trujillo,Florencia de Mora,39080.0,5005.0,12.807062,1.0,0.0,30.33,0.6265684,94.49765,FUERZA 2011,1.8,0.28
130104,La Libertad,Norte,Trujillo,Huanchaco,27312.0,3914.0,14.330697,1.0,0.0,33.84,0.6415902,95.65231,FUERZA 2011,4.01,0.34
130105,La Libertad,Norte,Trujillo,La Esperanza,101207.0,13479.0,13.318249,1.0,0.0,27.91,0.64501333,95.94121,FUERZA 2011,3.07,0.31
130106,La Libertad,Norte,Trujillo,Laredo,22971.0,3167.0,13.786949,1.0,0.0,33.59,0.6441894,94.05513,FUERZA 2011,2.54,0.33
130107,La Libertad,Norte,Trujillo,Moche,21539.0,2476.0,11.495427,0.0,0.0,32.57,0.6464167,95.94124,FUERZA 2011,3.71,0.32
130108,La Libertad,Norte,Trujillo,Poroto,2725.0,236.0,8.66055,0.0,0.0,73.84,0.5891627,88.63728,FUERZA 2011,6.4,0.27
130109,La Libertad,Norte,Trujillo,Salaverry,8696.0,1300.0,14.949402,1.0,0.0,31.45,0.6359126,96.74762,ALIANZA SOLIDARIDAD NACIONAL,7.07,0.31
130110,La Libertad,Norte,Trujillo,Simbal,3037.0,366.0,12.051367,1.0,0.0,96.09,0.60063887,89.06532,FUERZA 2011,5.41,0.3
130111,La Libertad,Norte,Trujillo,Víctor Larco Herrera,41480.0,5749.0,13.859692,1.0,0.0,13.34,0.72079265,97.91562,ALIANZA POR EL GRAN CAMBIO,0.91,0.39
130201,La Libertad,Norte,Ascope,Ascope,6632.0,1130.0,17.0386,1.0,0.0,31.46,0.63170713,93.605446,FUERZA 2011,4.31,0.34
130202,La Libertad,Norte,Ascope,Chicama,10994.0,1618.0,14.717118,1.0,0.0,31.89,0.63139427,93.64589,GANA PERU,4.75,0.32
130203,La Libertad,Norte,Ascope,Chocope,8612.0,1338.0,15.536461,1.0,0.0,23.69,0.6464679,94.690384,GANA PERU,1.94,0.32
130204,La Libertad,Norte,Ascope,Magdalena de Cao,2154.0,284.0,13.1847725,1.0,0.0,25.64,0.63604206,92.91705,GANA PERU,2.43,0.27
130205,La Libertad,Norte,Ascope,Paiján,16091.0,2157.0,13.405009,1.0,0.0,31.74,0.61580116,93.206505,FUERZA 2011,3.5,0.32
130206,La Libertad,Norte,Ascope,Rázuri,4246.0,584.0,13.754122,1.0,0.0,27.57,0.6282681,94.81795,ALIANZA SOLIDARIDAD NACIONAL,10.45,0.31
130207,La Libertad,Norte,Ascope,Santiago de Cao,14838.0,1910.0,12.8723545,1.0,0.0,19.46,0.64648575,95.552086,GANA PERU,1.6,0.31
130208,La Libertad,Norte,Ascope,Casa Grande,21195.0,2734.0,12.899269,1.0,0.0,18.64,0.64928025,95.290215,GANA PERU,3.55,0.32
130301,La Libertad,Norte,Bolívar,Bolívar,2760.0,853.0,30.905798,3.0,1.0,99.63,0.5586228,87.27539,FUERZA 2011,21.64,0.28
130302,La Libertad,Norte,Bolívar,Bambamarca,1837.0,497.0,27.054981,3.0,1.0,99.59,0.51985323,79.72103,PERU POSIBLE,35.86,0.22
130303,La Libertad,Norte,Bolívar,Condormarca,1160.0,320.0,27.586206,3.0,1.0,100.0,0.5489345,87.652435,PERU POSIBLE,19.83,0.21
130304,La Libertad,Norte,Bolívar,Longotea,1269.0,415.0,32.702915,3.0,1.0,99.18,0.5828703,90.638,FUERZA 2011,8.48,0.27
130305,La Libertad,Norte,Bolívar,Uchumarca,1619.0,381.0,23.533045,2.0,1.0,99.71,0.580152,91.16945,PERU POSIBLE,11.19,0.27
130306,La Libertad,Norte,Bolívar,Ucuncha,746.0,235.0,31.50134,3.0,1.0,96.52,0.5558893,87.5,PERU POSIBLE,14.78,0.24
130401,La Libertad,Norte,Chepén,Chepén,38461.0,5875.0,15.275214,1.0,0.0,35.47,0.64105326,94.12252,GANA PERU,2.53,0.33
130402,La Libertad,Norte,Chepén,Pacanga,9362.0,1367.0,14.601581,1.0,0.0,50.85,0.59783965,89.56755,FUERZA 2011,3.48,0.29
130403,La Libertad,Norte,Chepén,Pueblo Nuevo,8572.0,1102.0,12.855809,1.0,0.0,44.41,0.6070486,90.90163,FUERZA 2011,3.51,0.3
130501,La Libertad,Norte,Julcán,Julcán,10188.0,1894.0,18.590498,2.0,0.0,95.64,0.5433617,82.56768,PERU POSIBLE,16.46,0.25
130502,La Libertad,Norte,Julcán,Calamarca,4114.0,1171.0,28.463781,3.0,1.0,99.94,0.5367433,82.19964,PERU POSIBLE,23.61,0.26
130503,La Libertad,Norte,Julcán,Carabamba,4290.0,715.0,16.666666,1.0,0.0,98.8,0.53516483,83.266174,PERU POSIBLE,17.7,0.25
130504,La Libertad,Norte,Julcán,Huaso,3327.0,683.0,20.529005,2.0,1.0,99.79,0.5397789,82.3726,PERU POSIBLE,36.88,0.25
130601,La Libertad,Norte,Otuzco,Otuzco,21150.0,3027.0,14.312057,1.0,0.0,74.18,0.57760656,87.79111,FUERZA 2011,10.37,0.31
130602,La Libertad,Norte,Otuzco,Agallpampa,3989.0,495.0,12.409125,1.0,0.0,94.96,0.5269693,81.320366,FUERZA 2011,22.0,0.23
130604,La Libertad,Norte,Otuzco,Charat,2100.0,493.0,23.47619,2.0,1.0,99.77,0.5661777,88.77828,FUERZA 2011,7.42,0.26
130605,La Libertad,Norte,Otuzco,Huaranchal,3667.0,819.0,22.334333,2.0,1.0,99.63,0.5554663,87.14499,FUERZA 2011,13.91,0.27
130606,La Libertad,Norte,Otuzco,La Cuesta,719.0,164.0,22.809458,2.0,1.0,97.52,0.5717058,88.3871,FUERZA 2011,7.43,0.27
130608,La Libertad,Norte,Otuzco,Mache,2770.0,528.0,19.061373,2.0,0.0,89.02,0.5682833,88.35779,PERU POSIBLE,9.58,0.25
130610,La Libertad,Norte,Otuzco,Paranday,681.0,141.0,20.704845,2.0,1.0,99.43,0.56655884,88.91353,PERU POSIBLE,4.0,0.24
130611,La Libertad,Norte,Otuzco,Salpo,4106.0,753.0,18.339016,2.0,0.0,87.79,0.57123625,87.308685,PERU POSIBLE,8.79,0.25
130613,La Libertad,Norte,Otuzco,Sinsicap,4967.0,948.0,19.085968,2.0,0.0,99.74,0.5284784,78.055664,PERU POSIBLE,20.64,0.24
130614,La Libertad,Norte,Otuzco,Usquil,15254.0,3092.0,20.270094,2.0,1.0,98.52,0.53710824,81.09337,FUERZA 2011,18.23,0.25
130701,La Libertad,Norte,Pacasmayo,San Pedro de Lloc,12640.0,1723.0,13.63133,1.0,0.0,33.14,0.6522912,95.4188,PERU POSIBLE,3.72,0.33
130702,La Libertad,Norte,Pacasmayo,Guadalupe,23668.0,3208.0,13.554166,1.0,0.0,37.17,0.6281133,92.257744,FUERZA 2011,3.0,0.32
130703,La Libertad,Norte,Pacasmayo,Jequetepeque,2320.0,277.0,11.939655,0.0,0.0,39.71,0.62127805,92.45049,FUERZA 2011,3.58,0.29
130704,La Libertad,Norte,Pacasmayo,Pacasmayo,20296.0,2742.0,13.510051,1.0,0.0,24.9,0.6578458,97.08373,FUERZA 2011,1.77,0.32
130705,La Libertad,Norte,Pacasmayo,San José,7929.0,1093.0,13.784841,1.0,0.0,39.16,0.6192126,90.9814,FUERZA 2011,4.12,0.3
130801,La Libertad,Norte,Pataz,Tayabamba,8092.0,1937.0,23.937222,2.0,1.0,99.1,0.5292169,76.90613,PERU POSIBLE,26.67,0.27
130802,La Libertad,Norte,Pataz,Buldibuyo,2299.0,557.0,24.227924,3.0,1.0,99.66,0.5486473,83.565216,PERU POSIBLE,11.84,0.25
130803,La Libertad,Norte,Pataz,Chillia,5991.0,1129.0,18.844934,2.0,0.0,99.6,0.5034056,67.76406,PERU POSIBLE,27.27,0.24
130804,La Libertad,Norte,Pataz,Huancaspata,3077.0,699.0,22.716932,2.0,1.0,99.29,0.5194217,74.207245,PERU POSIBLE,21.47,0.24
130805,La Libertad,Norte,Pataz,Huaylillas,761.0,180.0,23.653088,2.0,1.0,99.35,0.541208,82.16783,PERU POSIBLE,28.26,0.28
130806,La Libertad,Norte,Pataz,Huayo,2208.0,605.0,27.400362,3.0,1.0,99.76,0.51613766,74.60043,PERU POSIBLE,24.61,0.22
130807,La Libertad,Norte,Pataz,Ongón,862.0,345.0,40.0232,3.0,1.0,99.71,0.4812386,69.23901,GANA PERU,55.94,0.21
130808,La Libertad,Norte,Pataz,Parcoy,5523.0,1281.0,23.193916,2.0,1.0,97.15,0.5707591,89.36248,PERU POSIBLE,22.4,0.3
130809,La Libertad,Norte,Pataz,Pataz,2646.0,677.0,25.58579,3.0,1.0,95.74,0.56210804,89.945656,FUERZA 2011,23.07,0.27
130810,La Libertad,Norte,Pataz,Pías,896.0,223.0,24.888393,3.0,1.0,100.0,0.5504908,82.101974,PERU POSIBLE,9.9,0.27
130811,La Libertad,Norte,Pataz,Santiago de Challas,1293.0,284.0,21.964424,2.0,1.0,99.86,0.5308869,78.49911,PERU POSIBLE,20.4,0.24
130812,La Libertad,Norte,Pataz,Taurija,1621.0,398.0,24.552746,3.0,1.0,99.71,0.52980006,75.917435,PERU POSIBLE,11.13,0.26
130813,La Libertad,Norte,Pataz,Urpay,1758.0,473.0,26.905575,3.0,1.0,98.39,0.53256124,76.414566,PERU POSIBLE,22.08,0.27
130901,La Libertad,Norte,Sánchez Carrión,Huamachuco,34627.0,5322.0,15.36951,1.0,0.0,73.06,0.5279547,77.53482,FUERZA 2011,19.74,0.31
130902,La Libertad,Norte,Sánchez Carrión,Chugay,9665.0,2310.0,23.900673,2.0,1.0,98.02,0.4967241,69.7374,PERU POSIBLE,22.77,0.23
130903,La Libertad,Norte,Sánchez Carrión,Cochorco,5156.0,1368.0,26.532196,3.0,1.0,99.4,0.51097614,75.30526,PERU POSIBLE,21.45,0.22
130904,La Libertad,Norte,Sánchez Carrión,Curgos,4962.0,754.0,15.195486,1.0,0.0,99.47,0.50283,71.63287,PERU POSIBLE,21.01,0.22
130905,La Libertad,Norte,Sánchez Carrión,Marcabal,6432.0,1116.0,17.350746,1.0,0.0,95.65,0.4749139,63.837982,FUERZA 2011,38.68,0.21
130906,La Libertad,Norte,Sánchez Carrión,Sanagorán,6730.0,1190.0,17.68202,1.0,0.0,97.17,0.4736554,63.241108,PERU POSIBLE,47.17,0.22
130907,La Libertad,Norte,Sánchez Carrión,Sarín,5065.0,1001.0,19.76308,2.0,0.0,99.71,0.5018694,69.25123,PERU POSIBLE,26.52,0.23
130908,La Libertad,Norte,Sánchez Carrión,Sartimbamba,7131.0,2110.0,29.589117,3.0,1.0,98.38,0.48335218,64.82819,PERU POSIBLE,32.55,0.23
131001,La Libertad,Norte,Santiago de Chuco,Santiago de Chuco,13656.0,2831.0,20.730814,2.0,1.0,83.01,0.57609844,88.14105,PERU POSIBLE,25.55,0.3
131002,La Libertad,Norte,Santiago de Chuco,Angasmarca,3043.0,453.0,14.886625,1.0,0.0,92.33,0.57084876,84.49987,FUERZA 2011,28.14,0.29
131003,La Libertad,Norte,Santiago de Chuco,Cachicadán,3430.0,595.0,17.34694,1.0,0.0,80.24,0.5740356,84.99282,FUERZA 2011,27.82,0.29
131004,La Libertad,Norte,Santiago de Chuco,Mollebamba,1379.0,361.0,26.17839,3.0,1.0,79.13,0.56865084,84.29361,PERU POSIBLE,21.3,0.27
131005,La Libertad,Norte,Santiago de Chuco,Mollepata,1492.0,292.0,19.571045,2.0,0.0,89.9,0.55325854,78.05571,PERU POSIBLE,6.73,0.25
131006,La Libertad,Norte,Santiago de Chuco,Quiruvilca,6055.0,959.0,15.83815,1.0,0.0,63.22,0.58099115,87.23453,PERU POSIBLE,26.96,0.32
131007,La Libertad,Norte,Santiago de Chuco,Santa Cruz de Chuca,1844.0,409.0,22.180044,2.0,1.0,89.04,0.57044595,85.31434,FUERZA 2011,22.72,0.24
131008,La Libertad,Norte,Santiago de Chuco,Sitabamba,1827.0,467.0,25.56103,3.0,1.0,99.65,0.5330471,76.18358,PERU POSIBLE,32.56,0.21
131101,La Libertad,Norte,Gran Chimú,Cascas,10429.0,1693.0,16.23358,1.0,0.0,68.01,0.5842545,89.3052,FUERZA 2011,6.65,0.31
131102,La Libertad,Norte,Gran Chimú,Lucma,2917.0,549.0,18.820705,2.0,0.0,98.89,0.55558556,87.20452,FUERZA 2011,14.93,0.26
131103,La Libertad,Norte,Gran Chimú,Marmot (Compín),1334.0,318.0,23.838081,2.0,1.0,90.62,0.5555223,86.41115,FUERZA 2011,10.78,0.28
131104,La Libertad,Norte,Gran Chimú,Sayapullo,4176.0,974.0,23.323755,2.0,1.0,99.4,0.5507372,85.956604,FUERZA 2011,20.83,0.25
131201,La Libertad,Norte,Virú,Virú,30519.0,4337.0,14.210819,1.0,0.0,43.52,0.6029049,92.02744,GANA PERU,3.9,0.3
131202,La Libertad,Norte,Virú,Chao,10357.0,1331.0,12.851212,1.0,0.0,44.35,0.5976352,91.68316,GANA PERU,8.67,0.29
131203,La Libertad,Norte,Virú,Guadalupito,3667.0,403.0,10.98991,0.0,0.0,44.58,0.59517264,90.07092,GANA PERU,8.26,0.27
140101,Lambayeque,Norte,Chiclayo,Chiclayo,211985.0,31692.0,14.950114,1.0,0.0,19.44,0.6606639,97.689896,ALIANZA SOLIDARIDAD NACIONAL,1.65,0.33
140102,Lambayeque,Norte,Chiclayo,Chongoyape,14187.0,2251.0,15.866638,1.0,0.0,53.99,0.61665964,91.56819,GANA PERU,4.69,0.28
140103,Lambayeque,Norte,Chiclayo,Eten,7687.0,1129.0,14.687134,1.0,0.0,40.86,0.6123676,88.13394,ALIANZA SOLIDARIDAD NACIONAL,4.31,0.28
140104,Lambayeque,Norte,Chiclayo,Eten Puerto,2006.0,310.0,15.453639,1.0,0.0,26.85,0.6657857,98.810234,ALIANZA SOLIDARIDAD NACIONAL,0.49,0.3
140105,Lambayeque,Norte,Chiclayo,José Leonardo Ortíz,107937.0,16237.0,15.043035,1.0,0.0,34.37,0.6310795,95.258835,GANA PERU,3.12,0.31
140106,Lambayeque,Norte,Chiclayo,La Victoria,52432.0,7464.0,14.235581,1.0,0.0,31.75,0.6345281,95.64736,GANA PERU,1.63,0.3
140107,Lambayeque,Norte,Chiclayo,Lagunas,5853.0,1046.0,17.871178,1.0,0.0,45.65,0.61494654,92.47246,GANA PERU,4.72,0.28
140108,Lambayeque,Norte,Chiclayo,Monsefú,22537.0,3149.0,13.972578,1.0,0.0,47.75,0.5989807,88.92165,FUERZA 2011,4.11,0.29
140109,Lambayeque,Norte,Chiclayo,Nueva Arica,1942.0,331.0,17.044285,1.0,0.0,78.57,0.6108244,92.69252,GANA PERU,4.52,0.26
140110,Lambayeque,Norte,Chiclayo,Oyotún,5861.0,1095.0,18.68282,2.0,0.0,64.82,0.6090756,90.753525,GANA PERU,6.37,0.26
140111,Lambayeque,Norte,Chiclayo,Picsi,6843.0,1069.0,15.621803,1.0,0.0,34.18,0.6281471,93.48789,GANA PERU,5.19,0.27
140112,Lambayeque,Norte,Chiclayo,Pimentel,13967.0,1967.0,14.083196,1.0,0.0,30.13,0.6436647,96.868835,ALIANZA SOLIDARIDAD NACIONAL,5.75,0.33
140113,Lambayeque,Norte,Chiclayo,Reque,9143.0,1260.0,13.781034,1.0,0.0,31.37,0.6340988,94.16544,ALIANZA SOLIDARIDAD NACIONAL,1.98,0.31
140114,Lambayeque,Norte,Chiclayo,Santa Rosa,7115.0,1423.0,20.0,2.0,0.0,36.19,0.6171043,95.26737,FUERZA 2011,18.07,0.27
140115,Lambayeque,Norte,Chiclayo,Saña,6800.0,1489.0,21.897058,2.0,1.0,37.65,0.62285674,92.04612,FUERZA 2011,9.79,0.28
140116,Lambayeque,Norte,Chiclayo,Cayaltí,11850.0,2131.0,17.983122,1.0,0.0,32.71,0.61730695,91.29936,FUERZA 2011,4.78,0.28
140117,Lambayeque,Norte,Chiclayo,Pátapo,13564.0,1842.0,13.580065,1.0,0.0,48.24,0.6180005,89.75747,GANA PERU,3.93,0.28
140118,Lambayeque,Norte,Chiclayo,Pomalca,16315.0,2202.0,13.496782,1.0,0.0,34.47,0.63148016,93.36415,GANA PERU,4.76,0.29
140119,Lambayeque,Norte,Chiclayo,Pucalá,5823.0,944.0,16.211575,1.0,0.0,41.82,0.6357615,93.94385,GANA PERU,3.15,0.28
140120,Lambayeque,Norte,Chiclayo,Tumán,19807.0,2905.0,14.666532,1.0,0.0,27.52,0.6398345,94.11096,GANA PERU,2.65,0.29
140201,Lambayeque,Norte,Ferreñafe,Ferreñafe,26184.0,4669.0,17.831501,1.0,0.0,42.25,0.6027062,95.04179,GANA PERU,5.89,0.3
140202,Lambayeque,Norte,Ferreñafe,Cañaris,7147.0,2763.0,38.659576,3.0,1.0,99.31,0.4671157,60.976322,GANA PERU,43.18,0.21
140203,Lambayeque,Norte,Ferreñafe,Incahuasi,7762.0,1659.0,21.373358,2.0,1.0,98.93,0.49370602,66.83705,GANA PERU,17.84,0.21
140204,Lambayeque,Norte,Ferreñafe,Manuel Antonio Mesones Muro,2837.0,482.0,16.989779,1.0,0.0,60.53,0.56822336,91.265915,FUERZA 2011,2.86,0.23
140205,Lambayeque,Norte,Ferreñafe,Pitipo,11637.0,2052.0,17.633411,1.0,0.0,62.83,0.5581757,86.791885,FUERZA 2011,6.94,0.25
140206,Lambayeque,Norte,Ferreñafe,Pueblo Nuevo,8439.0,1534.0,18.17751,2.0,0.0,44.92,0.5847077,93.888954,FUERZA 2011,3.83,0.28
140301,Lambayeque,Norte,Lambayeque,Lambayeque,45681.0,6511.0,14.253191,1.0,0.0,34.19,0.61361486,94.86282,GANA PERU,5.65,0.32
140302,Lambayeque,Norte,Lambayeque,Chóchope,1060.0,150.0,14.150944,1.0,0.0,71.66,0.5630851,81.4433,FUERZA 2011,16.94,0.24
140303,Lambayeque,Norte,Lambayeque,Illimo,6831.0,1177.0,17.230274,1.0,0.0,50.87,0.59759223,92.87017,FUERZA 2011,5.76,0.27
140304,Lambayeque,Norte,Lambayeque,Jayanca,9560.0,1430.0,14.958159,1.0,0.0,47.31,0.5931031,90.89376,FUERZA 2011,6.25,0.27
140305,Lambayeque,Norte,Lambayeque,Mochumi,12563.0,1936.0,15.410332,1.0,0.0,50.0,0.58240706,90.57496,FUERZA 2011,4.01,0.26
140306,Lambayeque,Norte,Lambayeque,Mórrope,24003.0,2956.0,12.315127,1.0,0.0,66.32,0.55850434,87.238396,FUERZA 2011,19.61,0.25
140307,Lambayeque,Norte,Lambayeque,Motupe,16412.0,2302.0,14.026322,1.0,0.0,46.58,0.60157454,93.41473,ALIANZA SOLIDARIDAD NACIONAL,7.51,0.28
140308,Lambayeque,Norte,Lambayeque,Olmos,24894.0,3772.0,15.1522455,1.0,0.0,60.42,0.5672457,86.315704,FUERZA 2011,25.81,0.25
